"first_words","last_word_expected"
"her_heart","and"
"her_heart","to"
"her_heart","was"
"her_I","don't"
"her_I","thought"
"her_if","she"
"her_in","the"
"her_It's","a"
"her_mother's","face"
"her_new","book"
"her_on","her"
"her_on","the"
"her_own","and"
"her_room","and"
"her_she","is"
"her_son","and"
"her_son","I"
"her_that","she"
"her_time","in"
"her_uncle","a"
"her_voice","as"
"her_whole","life"
"her_with","a"
"her_work","in"
"here_and","here"
"here_and","I"
"here_and","now"
"here_and","that"
"here_and","there"
"here_are","a"
"Here_are","a"
"here_are","my"
"Here_are","some"
"here_are","the"
"Here_are","the"
"here_but","I"
"here_I","am"
"here_I","think"
"here_in","San"
"here_in","the"
"Here_in","the"
"here_is","a"
"Here_is","a"
"Here_is","an"
"here_is","my"
"Here_is","my"
"here_is","one"
"here_is","the"
"Here_is","the"
"here_is","what"
"Here_is","what"
"Here_is","where"
"here_on","the"
"here_on","this"
"here_right","now"
"here_There","are"
"here_they","are"
"here_to","see"
"here_to","the"
"here_we","are"
"Here_we","have"
"here_with","a"
"Here's_what","it"
"heroes_of","the"
"Hi_everyone","I"
"hiding_in","the"
"high_degree","of"
"high_interest","rates"
"high_level","of"
"high_school","and"
"higher_and","higher"
"higher_level","of"
"higher_than","in"
"higher_than","the"
"highest_priced","item"
"highly_recommend","you"
"him_about","my"
"him_and","he"
"him_and","she"
"him_and","the"
"him_and","when"
"him_as","a"
"him_As","a"
"him_at","all"
"him_at","first"
"him_at","the"
"him_because","they"
"him_but","she"
"him_down","to"
"him_he","was"
"him_He","was"
"him_in","a"
"him_in","his"
"him_in","the"
"him_on","a"
"him_on","the"
"him_or","her"
"him_over","to"
"him_that","he"
"him_that","he's"
"him_that","the"
"him_that","things"
"him_to","be"
"him_to","stay"
"him_to","the"
"him_to","work"
"him_was","thinking"
"him_with","the"
"himself_and","his"
"himself_as","a"
"hint_of","a"
"his_body","was"
"his_brother","and"
"his_brother","Robert"
"his_death","I"
"his_face","I"
"his_family","and"
"his_feet","and"
"his_gloved","hand"
"his_hands","I"
"his_head","and"
"his_head","up"
"his_knowledge","of"
"his_life","but"
"his_love","for"
"his_mind","off"
"his_mouth","was"
"His_name","is"
"his_name","to"
"his_nose","and"
"his_nose","with"
"his_old","room"
"his_or","her"
"his_own","healing"
"his_own","life"
"his_own","series"
"his_own","words"
"his_purpose","for"
"his_shoulder","as"
"His_Son","Jesus"
"his_way","to"
"his_way","up"
"his_wife","and"
"history_of","our"
"history_of","the"
"hit_by","the"
"hold_on","to"
"holding_me","back"
"holding_on","to"
"holding_their","breath"
"hole_in","the"
"holes_in","the"
"holy_ones","will"
"Holy_Spirit","is"
"home_and","the"
"home_and","was"
"home_for","dinner"
"home_from","school"
"home_from","the"
"Home_Goods","and"
"home_I","have"
"home_in","the"
"home_is","not"
"home_It","was"
"home_of","the"
"home_the","whole"
"home_to","a"
"home_to","the"
"home_too","but"
"home_with","a"
"honestly_say","that"
"hope_and","love"
"hope_for","the"
"hope_that","some"
"hope_they","will"
"hope_this","helps"
"hope_to","see"
"hope_you","enjoyed"
"hope_you","like"
"hope_you","will"
"hoping_for","a"
"hoping_he","would"
"horror_films","but"
"hospital_and","then"
"hospital_In","1971"
"hot_air","balloon"
"hot_chocolate","and"
"hour_I","was"
"hour_music","channels"
"hour_or","so"
"hours_a","week"
"hours_and","the"
"hours_of","the"
"House_and","Senate"
"house_for","a"
"house_which","I"
"how_about","you"
"How_about","you"
"how_and","why"
"how_can","I"
"How_can","I"
"How_can","that"
"how_can","we"
"How_can","you"
"how_could","I"
"how_do","I"
"How_do","I"
"how_do","we"
"how_do","you"
"How_do","you"
"how_far","to"
"how_fun","it"
"how_he","is"
"how_he","would"
"how_I","am"
"how_I","love"
"how_I","think"
"how_I","wanted"
"how_I","was"
"how_I","would"
"how_it","is"
"how_it","will"
"how_long","I"
"how_long","the"
"how_many","people"
"how_many","times"
"how_much","better"
"how_much","do"
"How_much","do"
"how_much","he"
"how_much","I"
"how_much","money"
"how_much","of"
"how_much","they"
"how_much","you"
"how_not","to"
"how_the","author"
"how_the","government"
"how_to","do"
"how_to","drive"
"how_to","get"
"how_to","handle"
"how_to","implement"
"how_to","make"
"how_to","use"
"how_to","write"
"How_was","I"
"how_we","are"
"how_we","could"
"how_well","the"
"how_will","you"
"how_wonderful","it"
"How_would","you"
"how_you","are"
"how_you","can"
"however_are","not"
"However_I","am"
"However_if","you"
"huge_fan","of"
"human_issue","that"
"hummed_and","hummed"
"hundred_years","ago"
"hundreds_of","books"
"hundreds_of","other"
"hung_around","with"
"husband_and","I"
"husband_is","the"
"I_absolutely","hated"
"I_absolutely","love"
"I_actually","didn't"
"I_actually","have"
"I_actually","think"
"I_actually","took"
"I_added","a"
"I_added","two"
"I_admit","that"
"I_agree","with"
"I_allowed","myself"
"I_already","have"
"I_also","added"
"I_also","feel"
"I_also","had"
"I_also","have"
"I_also","learned"
"I_also","love"
"I_also","loved"
"I_also","spent"
"I_also","think"
"I_also","tried"
"I_always","am"
"I_always","enjoy"
"I_always","get"
"I_always","have"
"I_always","thought"
"i_am","a"
"I_am","a"
"I_am","accepting"
"I_am","addicted"
"I_am","afraid"
"I_am","also"
"I_am","an"
"I_am","and"
"I_am","at"
"I_am","back"
"I_am","being"
"I_am","crazy"
"I_am","divided"
"I_am","doing"
"I_am","done"
"I_am","excited"
"I_am","feeling"
"I_am","finally"
"I_am","glad"
"I_am","going"
"I_am","grateful"
"I_am","happy"
"I_am","having"
"I_am","here"
"I_AM","here"
"I_am","honored"
"I_am","hoping"
"I_am","I"
"I_am","in"
"I_am","Jesus"
"I_am","just"
"I_am","learning"
"I_am","like"
"I_am","loving"
"I_am","more"
"I_am","new"
"I_am","no"
"I_am","not"
"I_am","now"
"I_am","on"
"I_am","planning"
"I_am","quite"
"I_am","re-reading"
"I_am","really"
"I_am","reminded"
"I_am","seeing"
"I_am","so"
"I_am","sorry"
"I_am","starting"
"I_am","still"
"I_am","sure"
"I_am","taking"
"I_am","thankful"
"I_am","that"
"I_am","the"
"I_am","thinking"
"I_am","too"
"I_am","trying"
"I_am","typing"
"I_am","used"
"I_am","usually"
"I_am","very"
"I_appreciate","your"
"I_as","a"
"I_ask","is"
"I_asked","her"
"I_asked","him"
"I_asked","myself"
"I_asked","the"
"I_attempted","to"
"I_attended","a"
"I_became","a"
"I_began","to"
"I_believe","in"
"I_believe","it"
"I_believe","that"
"I_believe","the"
"I_believe","with"
"I_bought","a"
"I_bought","it"
"I_bought","the"
"I_bought","this"
"I_call","her"
"I_call","him"
"I_call","it"
"I_call","the"
"I_came","across"
"I_came","home"
"I_came","to"
"I_came","up"
"I_can","actually"
"I_can","call"
"I_can","control"
"I_can","count"
"I_can","do"
"I_CAN","DO"
"I_can","ever"
"I_can","feel"
"I_can","find"
"I_can","forgive"
"I_can","get"
"I_can","give"
"I_can","handle"
"I_can","hear"
"I_can","honestly"
"I_can","I"
"I_can","make"
"I_can","manage"
"I_can","not"
"I_can","now"
"i_can","only"
"I_can","respect"
"I_can","say"
"I_can","see"
"I_can","still"
"I_can","tell"
"I_can","understand"
"I_can't","believe"
"I_can't","even"
"I_can't","find"
"I_can't","get"
"I_can't","help"
"I_can't","just"
"I_can't","keep"
"I_can't","really"
"I_can't","remember"
"I_can't","say"
"I_can't","see"
"I_can't","stand"
"I_can't","stop"
"I_can't","tell"
"I_can't","think"
"I_can't","wait"
"I_cannot","find"
"I_caught","my"
"I_chose","this"
"I_commit","myself"
"I_consider","all"
"I_continued","to"
"I_could","actually"
"I_could","be"
"I_could","do"
"I_could","even"
"I_could","feel"
"I_could","find"
"I_could","get"
"I_could","go"
"I_could","have"
"I_could","just"
"I_could","make"
"I_could","not"
"I_could","put"
"I_could","say"
"I_could","see"
"I_could","sense"
"I_could","take"
"I_could","tell"
"I_could","use"
"I_could","write"
"I_couldn't","be"
"I_couldn't","believe"
"I_couldn't","find"
"I_couldn't","get"
"I_couldn't","help"
"I_couldn't","imagine"
"I_couldn't","put"
"I_couldn't","see"
"I_couldn't","stop"
"I_couldn't","take"
"I_couldn't","wait"
"I_dare","to"
"I_decided","I"
"I_decided","that"
"I_decided","to"
"I_definitely","recommend"
"I_did","a"
"I_did","and"
"I_did","come"
"I_did","get"
"I_did","half"
"I_did","I"
"I_did","in"
"I_did","it"
"I_did","not"
"I_did","something"
"I_did","that"
"I_did","the"
"I_did","this"
"I_did","to"
"I_did","with"
"I_didn't","care"
"I_didn't","even"
"I_didn't","get"
"I_didn't","go"
"I_didn't","hate"
"I_didn't","have"
"I_didn't","know"
"I_didn't","like"
"I_didn't","look"
"I_didn't","love"
"I_didn't","mind"
"I_didn't","realize"
"I_didn't","really"
"I_didn't","say"
"I_didn't","see"
"I_didn't","take"
"I_didn't","tell"
"I_didn't","think"
"I_didn't","want"
"I_discovered","the"
"I_do","a"
"I_do","believe"
"I_do","But"
"I_do","feel"
"I_do","get"
"I_do","have"
"I_do","I"
"I_do","in"
"I_do","it"
"I_do","know"
"I_do","like"
"I_do","love"
"I_do","not"
"I_DO","NOT"
"I_do","She"
"I_do","that"
"I_don't","actually"
"I_don't","believe"
"I_don't","blame"
"I_don't","care"
"I_don't","eat"
"I_don't","even"
"I_don't","exactly"
"I_don't","expect"
"I_don't","feel"
"I_don't","fit"
"I_don't","get"
"I_don't","give"
"I_don't","have"
"I_don't","hold"
"I_don't","know"
"I_don't","like"
"I_don't","mean"
"I_don't","mind"
"I_don't","need"
"I_don't","notice"
"I_don't","really"
"I_don't","recall"
"I_don't","remember"
"I_don't","see"
"I_don't","think"
"I_don't","understand"
"I_don't","wanna"
"I_don't","want"
"I_doubt","it"
"I_doubt","the"
"I_dug","through"
"I_eat","sweet"
"I_embossed","the"
"I_encourage","you"
"I_ended","the"
"I_ended","up"
"I_enjoyed","the"
"I_especially","like"
"I_even","have"
"I_even","made"
"I_feel","guilty"
"I_feel","I"
"I_feel","it"
"I_feel","like"
"I_feel","so"
"I_feel","that"
"I_feel","the"
"I_felt","a"
"I_felt","bad"
"I_felt","good"
"I_felt","it"
"I_felt","like"
"I_felt","my"
"I_felt","no"
"I_figured","I"
"I_figured","I'd"
"I_figured","out"
"I_finally","found"
"I_finally","got"
"I_finally","realized"
"I_find","a"
"I_find","it"
"I_find","my"
"I_find","myself"
"I_find","that"
"I_find","them"
"I_find","this"
"I_first","became"
"I_first","met"
"I_forgot","that"
"I_forgot","to"
"I_found","a"
"I_found","both"
"I_found","in"
"I_found","it"
"I_found","myself"
"I_found","one"
"I_found","out"
"I_found","some"
"I_found","that"
"I_found","the"
"I_found","this"
"I_found","to"
"I_gathered","all"
"I_gave","her"
"I_gave","in"
"I_get","a"
"I_get","it"
"I_get","that"
"I_get","the"
"I_get","to"
"I_give","the"
"I_give","them"
"I_go","to"
"I_going","to"
"I_got","a"
"I_got","back"
"I_got","for"
"I_got","it"
"I_got","my"
"I_got","older"
"I_got","out"
"I_got","some"
"I_got","the"
"I_got","to"
"I_got","up"
"I_grew","up"
"I_guess","he"
"I_guess","I"
"I_guess","I'm"
"I_guess","I've"
"I_guess","it"
"I_guess","we'll"
"I_had","a"
"I_had","all"
"I_had","an"
"I_had","been"
"I_had","ever"
"I_had","forgotten"
"I_had","given"
"I_had","in"
"I_had","it"
"I_had","just"
"I_had","known"
"I_had","made"
"I_had","met"
"I_had","more"
"I_had","my"
"I_had","never"
"I_had","no"
"I_had","nothing"
"I_had","on"
"I_had","only"
"I_had","seen"
"I_had","some"
"I_had","such"
"I_had","that"
"I_had","the"
"I_had","this"
"I_had","to"
"I_had","was"
"I_had","with"
"I_hadn't","noticed"
"I_hang","out"
"I_happen","to"
"I_hate","the"
"I_hate","to"
"I_hate","washing"
"I_hate","wasted"
"I_hate","when"
"I_hated","the"
"I_have","a"
"I_have","all"
"I_have","already"
"I_have","always"
"I_have","an"
"I_have","been"
"I_have","but"
"I_have","decided"
"I_have","done"
"I_have","ever"
"I_have","everything"
"I_have","felt"
"I_have","found"
"I_have","gained"
"I_have","given"
"I_have","gotten"
"I_have","had"
"I_have","identified"
"I_have","in"
"I_have","just"
"I_have","lived"
"I_have","looked"
"I_have","lots"
"I_have","loved"
"I_have","my"
"I_have","neither"
"I_have","never"
"I_have","nights"
"I_have","no"
"I_have","not"
"I_have","owned"
"I_have","plenty"
"I_have","posted"
"I_have","read"
"I_have","said"
"I_have","seen"
"I_have","since"
"I_have","so"
"I_have","some"
"I_have","started"
"I_have","taken"
"I_have","the"
"I_have","things"
"I_have","this"
"I_have","to"
"I_have","tried"
"I_have","two"
"I_have","used"
"I_have","very"
"I_have","written"
"I_have","yet"
"I_haven't","been"
"I_haven't","done"
"I_haven't","forgotten"
"I_haven't","posted"
"I_haven't","read"
"I_headed","to"
"I_hear","about"
"I_hear","the"
"I_heard","that"
"I_heard","the"
"I_held","you"
"I_highly","recommend"
"I_hold","on"
"I_hope","everyone"
"I_hope","I"
"I_hope","it"
"I_hope","that"
"I_hope","the"
"I_hope","this"
"I_hope","to"
"I_hope","you"
"I_hope","you're"
"I_hope","your"
"I_just","couldn't"
"I_just","didn't"
"I_just","discovered"
"I_just","do"
"I_just","don't"
"I_just","felt"
"I_just","finished"
"I_just","got"
"I_just","had"
"I_just","hate"
"I_just","have"
"I_just","haven't"
"I_just","know"
"I_just","let"
"I_just","like"
"I_just","love"
"I_just","might"
"I_just","paid"
"I_just","read"
"I_just","sent"
"I_just","thought"
"I_just","want"
"I_just","wanted"
"I_just","wish"
"I_kind","of"
"I_knew","all"
"I_knew","he"
"I_knew","I"
"I_knew","it"
"I_knew","that"
"I_knew","would"
"I_know","about"
"I_know","all"
"I_know","but"
"I_know","exactly"
"I_know","for"
"I_know","from"
"I_know","God"
"I_know","he"
"I_know","how"
"I_know","I"
"I_know","I'm"
"I_know","is"
"I_know","it"
"I_know","it's"
"I_know","my"
"i_know","that"
"I_know","that"
"I_know","the"
"I_know","there"
"I_know","there's"
"I_know","this"
"I_know","what"
"I_know","why"
"I_know","you"
"I_lay","in"
"I_learned","from"
"I_learned","more"
"I_learned","that"
"I_learned","was"
"I_leave","the"
"I_leave","you"
"I_left","and"
"I_left","the"
"I_let","him"
"I_like","I"
"I_like","it"
"I_like","my"
"I_like","that"
"I_like","the"
"I_like","to"
"I_liked","it"
"I_liked","the"
"I_liked","to"
"I_listen","to"
"I_lived","on"
"I_look","at"
"I_look","forward"
"I_looked","at"
"I_looked","for"
"I_looked","in"
"I_lost","my"
"I_love","about"
"I_love","all"
"I_love","corn"
"I_love","doing"
"I_love","how"
"I_love","it"
"I_love","my"
"I_love","that"
"I_love","the"
"I_love","this"
"I_love","those"
"I_love","to"
"I_love","you"
"I_loved","about"
"I_loved","her"
"I_loved","it"
"I_loved","the"
"I_loved","them"
"I_loved","this"
"I_made","a"
"I_made","an"
"I_made","for"
"I_made","it"
"I_made","sure"
"I_made","the"
"I_made","them"
"I_made","this"
"I_made","with"
"I_make","my"
"I_managed","to"
"I_may","be"
"I_may","have"
"I_may","not"
"I_may","write"
"I_mean","I"
"I_mean","it"
"I_mean","the"
"I_mean","when"
"I_mention","that"
"I_met","with"
"I_might","add"
"I_might","be"
"I_might","have"
"I_miss","a"
"I_miss","you"
"I_move","on"
"I_moved","to"
"I_must","admit"
"I_must","be"
"I_must","do"
"I_must","have"
"I_must","say"
"I_need","a"
"i_need","to"
"I_need","to"
"I_needed","a"
"I_needed","to"
"I_never","got"
"I_never","had"
"I_never","saw"
"I_not","only"
"I_now","know"
"I_only","wish"
"I_open","the"
"I_opened","my"
"I_picked","this"
"I_picked","up"
"I_plan","to"
"I_played","with"
"I_pointed","out"
"I_pray","for"
"I_pray","that"
"I_promise","to"
"I_pulled","out"
"I_pulled","the"
"I_put","it"
"I_put","some"
"I_put","the"
"I_put","this"
"I_put","together"
"I_raised","my"
"I_ran","into"
"I_read","about"
"I_read","it"
"I_read","my"
"I_read","that"
"I_read","this"
"I_realized","I"
"I_realized","that"
"I_really","do"
"I_really","don't"
"I_really","feel"
"I_really","hate"
"I_really","have"
"I_really","hope"
"I_really","just"
"I_really","like"
"I_really","liked"
"I_really","love"
"I_really","need"
"I_really","should"
"I_really","want"
"I_really","wanted"
"I_received","the"
"I_received","this"
"I_refuse","to"
"I_remember","a"
"I_remember","being"
"I_remembered","it's"
"I_returned","to"
"I_rode","on"
"I_S","dollars"
"I_said","I"
"I_sat","down"
"I_sat","for"
"I_saw","a"
"I_saw","him"
"I_saw","it"
"I_saw","that"
"I_saw","the"
"I_saw","thee"
"I_saw","them"
"I_saw","this"
"I_say","I"
"I_say","that"
"I_say","to"
"I_see","a"
"I_see","the"
"I_see","this"
"I_see","your"
"I_seem","to"
"I_shall","be"
"I_should","be"
"I_should","do"
"I_should","go"
"I_should","have"
"I_should","just"
"I_should","really"
"I_should","stay"
"I_slept","most"
"I_so","loved"
"I_spent","a"
"I_spent","the"
"I_spotted","the"
"I_spread","the"
"I_stamped","the"
"I_start","to"
"I_started","a"
"I_started","listening"
"I_started","looking"
"I_started","out"
"I_started","this"
"I_started","to"
"I_started","writing"
"I_still","can't"
"I_still","had"
"I_still","hadn't"
"I_still","have"
"I_still","love"
"I_still","need"
"I_still","remember"
"I_still","think"
"I_still","wanted"
"I_stood","there"
"I_strongly","suggest"
"I_struggle","with"
"I_suggest","you"
"I_suppose","I"
"I_supposed","to"
"I_suspect","it"
"I_swear","I've"
"I_take","that"
"I_take","the"
"I_talked","about"
"I_talked","to"
"I_tend","to"
"I_think","about"
"I_think","because"
"I_think","but"
"I_think","he"
"I_think","I"
"I_think","I'd"
"I_think","I'll"
"I_think","I've"
"I_think","if"
"I_think","is"
"I_think","it"
"I_think","it's"
